,zip1,zip2,#people_visit
1099,10005,11212,9
1100,10005,11213,17
1101,10005,11214,13
1102,10005,11215,71
1103,10005,11216,28
1104,10005,11217,102
1105,10005,11218,12
1106,10005,11219,15
1107,10005,11220,15
1108,10005,11221,30
1109,10005,11222,33
1110,10005,11223,9
1111,10005,11224,19
1112,10005,11225,20
1113,10005,11226,73
1114,10005,11228,9
1115,10005,11229,12
1116,10005,11230,8
1117,10005,11231,33
1118,10005,11232,24
1119,10005,11233,23
1120,10005,11234,14
1121,10005,11235,16
1122,10005,11236,10
1123,10005,11237,44
1124,10005,11238,44
1125,10005,11239,7
1126,10005,11251,2
1127,10005,11354,18
1128,10005,11355,19
1129,10005,11356,5
1130,10005,11357,7
1131,10005,11358,8
1133,10005,11360,2
1134,10005,11361,10
1135,10005,11362,4
1136,10005,11363,2
1137,10005,11364,3
1138,10005,11365,7
1139,10005,11366,7
1140,10005,11367,9
1141,10005,11368,14
1142,10005,11369,7
1143,10005,11370,6
1144,10005,11371,49
1145,10005,11372,13
1146,10005,11373,22
1147,10005,11374,7
1148,10005,11375,23
1149,10005,11377,20
1150,10005,11378,9
1151,10005,11379,9
1152,10005,11385,19
1153,10005,11411,2
1154,10005,11412,3
1155,10005,11413,2
1156,10005,11414,7
1157,10005,11415,6
1158,10005,11416,6
1159,10005,11417,7
1160,10005,11418,6
1161,10005,11419,4
1162,10005,11420,10
1163,10005,11421,6
1164,10005,11422,2
1165,10005,11423,4
1166,10005,11426,4
1167,10005,11427,3
1168,10005,11428,2
1169,10005,11429,4
1170,10005,11430,130
1171,10005,11432,12
1172,10005,11433,5
1173,10005,11434,10
1174,10005,11435,21
1175,10005,11436,3
1176,10005,11691,4
1177,10005,11692,2
1178,10005,11693,8
1179,10005,11694,2
1180,10005,11697,1
1181,10006,10006,160
1182,10006,10007,303
1183,10006,10009,39
1184,10006,10010,114
1185,10006,10011,160
1186,10006,10012,147
1187,10006,10013,147
1188,10006,10014,152
1189,10006,10016,68
1190,10006,10017,122
1191,10006,10018,156
1192,10006,10019,230
1193,10006,10020,171
1194,10006,10021,42
1195,10006,10022,129
1196,10006,10023,109
1197,10006,10024,63
1198,10006,10025,39
1199,10006,10026,19
1200,10006,10027,42
1201,10006,10028,45
1202,10006,10029,26
1203,10006,10030,11
1204,10006,10031,21
1205,10006,10032,16
1206,10006,10033,13
1207,10006,10034,13
1208,10006,10035,17
1209,10006,10036,239
1210,10006,10037,9
1211,10006,10038,110
1212,10006,10039,11
1213,10006,10040,13
1214,10006,10041,1
1215,10006,10044,10
1216,10006,10045,1
1218,10006,10048,156
1220,10006,10069,9
1221,10006,10080,2
1222,10006,10081,1
1223,10006,10096,1
1224,10006,10103,1
1225,10006,10104,1
1226,10006,10105,1
1228,10006,10107,1
1229,10006,10110,1
1230,10006,10111,28
1231,10006,10112,1
1232,10006,10115,1
1233,10006,10118,22
1234,10006,10119,2
1235,10006,10120,3
1236,10006,10121,4
1239,10006,10128,25
1241,10006,10152,2
1242,10006,10153,9
1246,10006,10166,5
1247,10006,10167,1
1249,10006,10169,5
1250,10006,10170,2
1252,10006,10172,2
1254,10006,10174,7
1256,10006,10176,1
1260,10006,10203,2
1261,10006,10259,1
1262,10006,10260,3
1264,10006,10270,1
1265,10006,10271,1
1266,10006,10275,5
1267,10006,10278,2
1268,10006,10279,4
1269,10006,10280,33
1270,10006,10281,71
1271,10006,10282,18
1272,10006,10285,9
1273,10006,10286,2
1274,10006,10301,18
1275,10006,10302,8
1276,10006,10303,5
1277,10006,10304,9
1278,10006,10305,12
1279,10006,10306,11
1280,10006,10307,3
1281,10006,10308,5
1282,10006,10309,10
1283,10006,10310,6
1284,10006,10312,6
1285,10006,10314,12
1286,10006,10451,10
1287,10006,10452,11
1288,10006,10453,9
1289,10006,10454,7
1290,10006,10455,7
1291,10006,10456,8
1292,10006,10457,5
1293,10006,10458,17
1294,10006,10459,5
1295,10006,10460,11
1296,10006,10461,11
1297,10006,10462,17
1298,10006,10463,11
1299,10006,10464,7
1300,10006,10465,9
1301,10006,10466,7
1302,10006,10467,13
1303,10006,10468,11
1304,10006,10469,7
1305,10006,10470,6
1306,10006,10471,8
1307,10006,10472,9
1308,10006,10473,5
1309,10006,10474,6
1310,10006,10475,10
1312,10006,11004,2
1313,10006,11005,1
1314,10006,11040,1
1315,10006,11101,41
1316,10006,11102,16
1317,10006,11103,21
1318,10006,11104,6
1319,10006,11105,13
1320,10006,11106,12
1321,10006,11109,2
1322,10006,11201,111
1323,10006,11203,5
1324,10006,11204,6
1325,10006,11205,11
1326,10006,11206,24
1327,10006,11207,13
1328,10006,11208,9
1329,10006,11209,14
1330,10006,11210,12
1331,10006,11211,86
1332,10006,11212,4
1333,10006,11213,12
1334,10006,11214,10
1335,10006,11215,49
1336,10006,11216,16
1337,10006,11217,66
1338,10006,11218,12
1339,10006,11219,8
1340,10006,11220,9
1341,10006,11221,21
1342,10006,11222,29
1343,10006,11223,5
1344,10006,11224,18
1345,10006,11225,14
1346,10006,11226,50
1347,10006,11228,13
1348,10006,11229,9
1349,10006,11230,8
1350,10006,11231,26
1351,10006,11232,17
1352,10006,11233,15
1353,10006,11234,11
1354,10006,11235,10
1355,10006,11236,11
1356,10006,11237,35
1357,10006,11238,33
1358,10006,11239,8
1359,10006,11251,5
1360,10006,11354,16
1361,10006,11355,15
1362,10006,11356,4
1363,10006,11357,8
1364,10006,11358,5
1366,10006,11360,3
1367,10006,11361,8
1368,10006,11362,5
1369,10006,11363,2
1370,10006,11364,4
1371,10006,11365,6
1372,10006,11366,6
1373,10006,11367,9
1374,10006,11368,15
1375,10006,11369,9
1376,10006,11370,5
1377,10006,11371,32
1378,10006,11372,13
1379,10006,11373,23
1380,10006,11374,8
1381,10006,11375,13
1382,10006,11377,14
1383,10006,11378,9
1384,10006,11379,7
1385,10006,11385,18
1386,10006,11411,3
1387,10006,11412,2
1388,10006,11413,4
1389,10006,11414,7
1390,10006,11415,7
1391,10006,11416,7
1392,10006,11417,6
1393,10006,11418,5
1394,10006,11419,5
1395,10006,11420,6
1396,10006,11421,2
1397,10006,11422,4
1398,10006,11423,6
1399,10006,11426,5
1400,10006,11427,4
1401,10006,11428,2
1402,10006,11429,5
1403,10006,11430,78
