,zip1,zip2,#people_visit
1063,10005,10461,12
1064,10005,10462,16
1065,10005,10463,13
1066,10005,10464,5
1067,10005,10465,6
1068,10005,10466,5
1069,10005,10467,10
1070,10005,10468,9
1071,10005,10469,4
1072,10005,10470,5
1073,10005,10471,7
1074,10005,10472,5
1075,10005,10473,4
1076,10005,10474,5
1077,10005,10475,6
1079,10005,11004,2
1081,10005,11040,1
1082,10005,11101,32
1083,10005,11102,14
1084,10005,11103,12
1085,10005,11104,6
1086,10005,11105,15
1087,10005,11106,11
1089,10005,11201,130
1090,10005,11203,8
1091,10005,11204,3
1092,10005,11205,12
1093,10005,11206,29
1094,10005,11207,16
1095,10005,11208,7
1096,10005,11209,13
1097,10005,11210,8
1098,10005,11211,75
1099,10005,11212,8
1100,10005,11213,11
1101,10005,11214,11
1102,10005,11215,47
1103,10005,11216,14
1104,10005,11217,69
1105,10005,11218,8
1106,10005,11219,8
1107,10005,11220,11
1108,10005,11221,21
1109,10005,11222,19
1110,10005,11223,6
1111,10005,11224,13
1112,10005,11225,14
1113,10005,11226,48
1114,10005,11228,8
1115,10005,11229,9
1116,10005,11230,4
1117,10005,11231,19
1118,10005,11232,17
1119,10005,11233,10
1120,10005,11234,12
1121,10005,11235,13
1122,10005,11236,6
1123,10005,11237,29
1124,10005,11238,27
1125,10005,11239,5
1126,10005,11251,2
1127,10005,11354,15
1128,10005,11355,13
1129,10005,11356,2
1130,10005,11357,5
1131,10005,11358,7
1133,10005,11360,2
1134,10005,11361,7
1135,10005,11362,3
1136,10005,11363,1
1137,10005,11364,3
1138,10005,11365,6
1139,10005,11366,6
1140,10005,11367,6
1141,10005,11368,9
1142,10005,11369,6
1143,10005,11370,5
1144,10005,11371,37
1145,10005,11372,10
1146,10005,11373,19
1147,10005,11374,7
1148,10005,11375,21
1149,10005,11377,16
1150,10005,11378,6
1151,10005,11379,7
1152,10005,11385,15
1153,10005,11411,2
1154,10005,11412,3
1155,10005,11413,2
1156,10005,11414,6
1157,10005,11415,6
1158,10005,11416,6
1159,10005,11417,4
1160,10005,11418,6
1161,10005,11419,4
1162,10005,11420,7
1163,10005,11421,4
1164,10005,11422,2
1165,10005,11423,3
1166,10005,11426,4
1167,10005,11427,2
1168,10005,11428,2
1169,10005,11429,3
1170,10005,11430,87
1171,10005,11432,10
1172,10005,11433,4
1173,10005,11434,8
1174,10005,11435,14
1175,10005,11436,3
1176,10005,11691,4
1177,10005,11692,2
1178,10005,11693,6
1179,10005,11694,2
1181,10006,10006,112
1182,10006,10007,213
1183,10006,10009,22
1184,10006,10010,80
1185,10006,10011,111
1186,10006,10012,90
1187,10006,10013,96
1188,10006,10014,94
1189,10006,10016,45
1190,10006,10017,86
1191,10006,10018,107
1192,10006,10019,152
1193,10006,10020,103
1194,10006,10021,25
1195,10006,10022,91
1196,10006,10023,66
1197,10006,10024,33
1198,10006,10025,30
1199,10006,10026,17
1200,10006,10027,29
1201,10006,10028,30
1202,10006,10029,20
1203,10006,10030,6
1204,10006,10031,16
1205,10006,10032,12
1206,10006,10033,10
1207,10006,10034,9
1208,10006,10035,11
1209,10006,10036,167
1210,10006,10037,7
1211,10006,10038,77
1212,10006,10039,7
1213,10006,10040,11
1214,10006,10041,1
1215,10006,10044,6
1216,10006,10045,1
1218,10006,10048,109
1220,10006,10069,7
1221,10006,10080,2
1223,10006,10096,1
1224,10006,10103,1
1225,10006,10104,1
1226,10006,10105,1
1228,10006,10107,1
1229,10006,10110,1
1230,10006,10111,21
1231,10006,10112,1
1233,10006,10118,11
1234,10006,10119,2
1235,10006,10120,3
1236,10006,10121,4
1239,10006,10128,19
1242,10006,10153,8
1246,10006,10166,3
1247,10006,10167,1
1249,10006,10169,3
1250,10006,10170,2
1252,10006,10172,2
1254,10006,10174,4
1256,10006,10176,1
1260,10006,10203,2
1261,10006,10259,1
1262,10006,10260,2
1264,10006,10270,1
1265,10006,10271,1
1266,10006,10275,5
1267,10006,10278,2
1268,10006,10279,3
1269,10006,10280,21
1270,10006,10281,40
1271,10006,10282,12
1272,10006,10285,6
1273,10006,10286,2
1274,10006,10301,12
1275,10006,10302,7
1276,10006,10303,3
1277,10006,10304,7
1278,10006,10305,10
1279,10006,10306,9
1280,10006,10307,3
1281,10006,10308,3
1282,10006,10309,7
1283,10006,10310,5
1284,10006,10312,6
1285,10006,10314,8
1286,10006,10451,10
1287,10006,10452,10
1288,10006,10453,9
1289,10006,10454,6
1290,10006,10455,7
1291,10006,10456,7
1292,10006,10457,5
1293,10006,10458,11
1294,10006,10459,5
1295,10006,10460,8
1296,10006,10461,9
1297,10006,10462,12
1298,10006,10463,9
1299,10006,10464,3
1300,10006,10465,7
1301,10006,10466,3
1302,10006,10467,10
1303,10006,10468,11
1304,10006,10469,6
1305,10006,10470,5
1306,10006,10471,6
1307,10006,10472,6
1308,10006,10473,3
1309,10006,10474,6
1310,10006,10475,10
1312,10006,11004,2
1314,10006,11040,1
1315,10006,11101,24
1316,10006,11102,11
1317,10006,11103,14
1318,10006,11104,4
1319,10006,11105,10
1320,10006,11106,6
1321,10006,11109,2
1322,10006,11201,77
1323,10006,11203,5
1324,10006,11204,5
1325,10006,11205,10
1326,10006,11206,16
1327,10006,11207,11
1328,10006,11208,6
1329,10006,11209,9
1330,10006,11210,8
1331,10006,11211,51
1332,10006,11212,3
1333,10006,11213,8
1334,10006,11214,10
1335,10006,11215,27
1336,10006,11216,14
1337,10006,11217,41
1338,10006,11218,12
1339,10006,11219,5
1340,10006,11220,7
1341,10006,11221,14
1342,10006,11222,20
1343,10006,11223,3
1344,10006,11224,11
1345,10006,11225,11
1346,10006,11226,30
1347,10006,11228,10
1348,10006,11229,7
1349,10006,11230,5
1350,10006,11231,18
1351,10006,11232,14
1352,10006,11233,10
1353,10006,11234,8
1354,10006,11235,10
1355,10006,11236,8
1356,10006,11237,21
1357,10006,11238,19
1358,10006,11239,6
1359,10006,11251,5
1360,10006,11354,12
1361,10006,11355,7
1362,10006,11356,2
1363,10006,11357,5
1364,10006,11358,4
1366,10006,11360,3
1367,10006,11361,5
1368,10006,11362,4
1369,10006,11363,1
1370,10006,11364,3
1371,10006,11365,6
1372,10006,11366,4
1373,10006,11367,5
1374,10006,11368,7
1375,10006,11369,5
1376,10006,11370,5
1377,10006,11371,21
1378,10006,11372,9
1379,10006,11373,19
1380,10006,11374,6
1381,10006,11375,10
1382,10006,11377,10
1383,10006,11378,9
1384,10006,11379,6
1385,10006,11385,10
1386,10006,11411,3
1387,10006,11412,1
1388,10006,11413,4
1389,10006,11414,7
1390,10006,11415,5
1391,10006,11416,6
1392,10006,11417,5
1393,10006,11418,4
1394,10006,11419,5
1395,10006,11420,5
1396,10006,11421,1
1397,10006,11422,4
1398,10006,11423,5
1399,10006,11426,4
1400,10006,11427,3
1401,10006,11428,2
1402,10006,11429,4
1403,10006,11430,51
1404,10006,11432,10
1405,10006,11433,2
1406,10006,11434,6
1407,10006,11435,12
1408,10006,11436,4
1409,10006,11691,4
1410,10006,11692,2
1411,10006,11693,6
1412,10006,11694,3
1414,10007,10007,6046
1415,10007,10009,437
1416,10007,10010,1061
1417,10007,10011,1717
1418,10007,10012,1577
1419,10007,10013,1372
1420,10007,10014,1483
1421,10007,10016,600
1422,10007,10017,901
1423,10007,10018,1289
1424,10007,10019,2084
1425,10007,10020,1335
1426,10007,10021,276
1427,10007,10022,1109
1428,10007,10023,1118
1429,10007,10024,493
1430,10007,10025,305
1431,10007,10026,265
1432,10007,10027,354
1433,10007,10028,289
1434,10007,10029,198
1435,10007,10030,126
1436,10007,10031,146
